dose_grams,setting,grind,brew_mass_grams,total_dissolved_solids_percent,extraction_percent,ph,brew temperature,score,temp,flavor,acidity,body,tea_floral,fruit,citrus,green_veg,paper_wood,burnt,cereal,nutty,dark_chocolate,caramel,bitter,astringent,roasted,sour,thick_viscous,sweet,rubber
176.1,1SM,3,2754.6,1.36,21.273458,5.08,84.8,7,3,0.3,0.3,0.3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
150.0,14SM,3,2832.0,1.21,22.8448,5.12,84.5,4,3,0.3,0.3,0.3,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False
265.0,6LG,5,2784.8,1.57,16.498627,5.02,84.8,7,3,0.1,0.4,0.3,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
207.6,4SM,4,2744.6,1.48,19.566513,5.02,83.1,5,4,0.4,0.1,0.3,False,True,False,False,False,True,False,True,True,False,True,False,True,True,False,False,True
176.1,4LG,3,2746.9,1.5,23.397785,5.05,82.4,8,3,0.3,0.3,0.3,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
176.1,1SM,5,2879.2,1.03,16.840296,4.98,80.2,3,3,0.3,0.0,0.3,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
145.0,6LG,3,2906.3,1.0,20.043447,5.08,84.1,6,3,0.1,0.3,0.3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
119.0,4LG,3,2938.7,0.94,23.21326,5.03,79.5,1,1,0.0,0.3,0.5,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
215.3,12LG,5,2791.8,1.31,16.9868,4.97,79.2,8,3,0.3,0.4,0.4,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
176.1,12LG,3,2820.6,1.3,20.822147,5.05,80.7,7,2,0.1,0.3,0.3,True,False,False,False,True,False,True,True,True,True,False,False,True,False,False,True,False
150.0,13SM,4,2844.5,1.295,24.557516,5.0,78.5,3,3,0.0,0.3,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
252.7,5LG,5,2800.0,1.51,16.731302,5.04,80.4,7,3,0.3,0.3,0.3,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
207.6,5LG,3,2793.0,1.46,19.642485,5.05,80.2,1,1,0.0,0.5,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,4LG,3,2795.0,1.47,23.331347,5.02,78.7,9,2,0.3,0.3,0.3,True,False,False,False,True,True,False,True,True,False,False,True,False,True,False,True,False
176.1,6LG,5,2893.9,1.01,16.597609,5.1,82.2,7,3,0.1,0.4,0.4,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
145.0,6LG,3,2867.1,1.07,21.15722,5.12,84.2,9,3,0.3,0.3,0.3,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
121.1,14SM,3,2904.2,0.95,22.782742,5.03,81.5,6,3,0.0,0.3,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215.3,5SM,5,2836.4,1.26,16.59946,5.02,82.6,2,3,0.5,0.5,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,12LG,3,2831.1,1.31,21.060427,5.1,82.5,7,3,0.1,0.4,0.3,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False
149.0,4LG,3,2857.7,1.295,24.837057,5.04,82.0,7,3,0.3,0.3,0.3,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
252.7,5LG,5,2803.7,1.57,17.41911,4.97,81.8,5,3,0.3,0.5,0.3,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True
207.6,5LG,3,2772.3,1.52,20.298151,5.01,82.6,6,3,0.3,0.3,0.3,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False
176.1,4LG,3,2816.2,1.4,22.38887,5.01,80.3,9,3,0.3,0.3,0.3,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False
176.1,2SM,5,2832.0,1.01,16.24259,4.99,86.7,7,3,0.3,0.3,0.3,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
140.3,3LG,3,2814.8,1.03,20.664604,5.02,85.4,8,3,0.3,0.3,0.3,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,False
120.0,4LG,3,2827.2,1.055,24.8558,5.07,82.6,9,3,0.3,0.3,0.3,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,True,False
215.3,5SM,5,2751.3,1.32,16.868166,5.04,84.8,4,3,0.0,0.5,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,1SM,3,2793.2,1.32,20.937103,4.98,84.1,6,3,0.4,0.4,0.3,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
150.0,14SM,3,2812.4,1.185,22.21796,5.06,84.5,5,2,0.1,0.4,0.3,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
265.0,6LG,5,2735.5,1.6,16.516226,5.04,84.8,6,3,0.4,0.1,0.3,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
207.6,4SM,4,2729.9,1.51,19.856209,5.07,84.7,5,3,0.1,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,4LG,3,2790.1,1.48,23.448881,5.04,83.6,4,3,0.0,0.4,0.3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
176.1,1SM,5,2879.2,1.03,16.840296,4.98,80.2,8,4,0.3,0.3,0.3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
145.0,6LG,3,2806.8,1.005,19.454027,5.11,81.9,8,3,0.1,0.3,0.3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
119.0,4LG,3,2938.7,0.94,23.21326,5.03,79.5,7,3,0.3,0.1,0.3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
215.3,12LG,5,2777.5,1.3,16.770784,5.06,80.6,4,3,0.3,0.4,0.1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
176.1,12LG,3,2820.6,1.3,20.822147,5.05,80.7,6,3,0.1,0.4,0.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
150.0,13SM,4,2912.0,1.255,24.363733,5.12,78.0,6,3,0.0,0.1,0.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
252.7,5LG,5,2798.9,1.5,16.61397,5.08,78.0,3,3,0.1,0.4,0.1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
207.6,5LG,3,2786.7,1.46,19.598179,5.09,80.4,4,4,0.3,0.4,0.3,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176.1,4LG,3,2795.0,1.47,23.331347,5.02,78.7,4,3,0.3,0.3,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,6LG,5,2853.3,1.01,16.364754,5.12,83.2,7,4,0.3,0.3,0.3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
145.0,6LG,3,2867.1,1.05,20.761759,5.15,83.7,6,2,0.1,0.3,0.3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
121.1,14SM,3,2904.2,0.95,22.782742,5.03,81.5,8,3,0.1,0.3,0.4,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
215.3,5SM,5,2831.4,1.235,16.241426,5.03,82.5,5,3,0.3,0.3,0.1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
176.1,12LG,3,2821.9,1.33,21.312475,5.12,78.6,6,3,0.1,0.3,0.3,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
149.0,4LG,3,2860.6,1.245,23.902328,5.08,81.4,5,4,0.1,0.1,0.3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
252.7,5LG,5,2803.7,1.57,17.41911,4.97,81.8,6,3,0.3,0.4,0.1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,5LG,3,2790.0,1.495,20.091763,5.06,82.1,7,2,0.3,0.3,0.3,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
176.1,4LG,3,2816.2,1.4,22.38887,5.01,80.3,6,3,0.3,0.3,0.3,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
176.1,2SM,5,2832.0,1.01,16.24259,4.99,86.7,3,4,0.1,0.3,0.3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
140.3,3LG,3,2814.8,1.03,20.664604,5.02,85.4,4,4,0.1,0.1,0.3,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
120.0,4LG,3,2867.4,1.025,24.492374,5.13,82.5,8,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
215.3,5SM,5,2846.7,1.28,16.924181,5.08,80.3,3,4,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,1SM,3,2793.2,1.32,20.937103,4.98,84.1,7,4,0.3,0.4,0.3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
150.0,14SM,3,2832.0,1.21,22.8448,5.12,84.5,8,3,0.1,0.3,0.3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
265.0,6LG,5,2784.8,1.57,16.498627,5.02,84.8,4,4,0.3,0.3,0.3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,4SM,4,2755.5,1.58,20.97153,5.09,84.3,4,3,0.1,0.1,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
176.1,4LG,3,2817.8,2.29,36.6426,5.05,84.0,7,3,0.3,0.1,0.4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
176.1,1SM,5,2879.2,1.03,16.840296,4.98,80.2,4,3,0.0,0.1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
145.0,6LG,3,2869.0,1.04,20.577656,5.06,81.6,7,3,0.3,0.3,0.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
119.0,4LG,3,2938.7,0.94,23.21326,5.03,79.5,4,3,0.0,0.1,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
215.3,12LG,5,2794.7,1.32,17.13425,5.02,79.7,6,3,0.3,0.3,0.3,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
176.1,12LG,3,2820.6,1.3,20.822147,5.05,80.7,6,3,0.3,0.3,0.1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
150.0,13SM,4,2897.7,1.22,23.56796,5.03,77.9,6,3,0.1,0.1,0.1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252.7,5LG,5,2787.6,1.5,16.546894,4.97,79.6,7,4,0.3,0.4,0.3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
207.6,5LG,3,2793.6,1.44,19.377573,5.04,80.1,9,3,0.3,0.1,0.3,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
176.1,4LG,3,2795.0,1.47,23.331347,5.02,78.7,6,3,0.3,0.3,0.3,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
176.1,6LG,5,2891.0,1.0,16.41681,5.0,82.8,8,2,0.3,0.1,0.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
145.0,6LG,3,2886.9,1.07,21.303331,5.12,83.6,5,3,0.0,0.1,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
121.1,14SM,3,2904.2,0.95,22.782742,5.03,81.5,4,3,0.1,0.1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
215.3,5SM,5,2814.9,1.28,16.735123,5.03,82.1,8,3,0.3,0.3,0.3,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
176.1,12LG,3,2834.5,1.32,21.246677,5.08,82.8,6,3,0.3,0.3,0.3,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
149.0,4LG,3,2749.5,1.23,22.697214,5.03,81.9,8,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
252.7,5LG,5,2803.7,1.57,17.41911,4.97,81.8,7,3,0.3,0.3,0.3,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False
207.6,5LG,3,2788.0,1.49,20.010212,5.0,82.0,6,3,0.3,0.3,0.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
176.1,4LG,3,2816.2,1.4,22.38887,5.01,80.3,7,3,0.3,0.3,0.3,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
176.1,2SM,5,2832.0,1.01,16.24259,4.99,86.7,8,4,0.1,0.3,0.1,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
140.3,3LG,3,2814.8,1.03,20.664604,5.02,85.4,7,3,0.3,0.1,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
120.0,4LG,3,2859.1,1.01,24.06409,5.06,82.6,5,4,0.1,0.1,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215.3,5SM,5,2790.9,1.31,16.981323,4.94,85.4,5,3,0.3,0.4,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,1SM,3,2793.2,1.32,20.937103,4.98,84.1,6,3,0.1,0.1,0.3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
150.0,14SM,3,2799.6,1.28,23.88992,5.07,84.2,5,3,0.3,0.0,0.3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
265.0,6LG,5,2716.4,1.6,16.400906,5.01,85.7,6,3,0.3,0.4,0.1,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
207.6,4SM,4,2744.6,1.48,19.566513,5.02,83.1,6,3,0.1,0.4,0.3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176.1,4LG,3,2746.9,1.5,23.397785,5.05,82.4,7,4,0.3,0.3,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
176.1,1SM,5,2875.1,1.04,16.97958,5.03,80.6,6,3,0.1,0.3,0.3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
145.0,6LG,3,2869.0,1.04,20.577656,5.06,81.6,8,3,0.3,0.1,0.3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
119.0,4LG,3,2876.1,1.02,24.652287,5.08,78.4,4,3,0.1,0.1,0.1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
215.3,12LG,5,2794.7,1.32,17.13425,5.02,79.7,6,3,0.1,0.1,0.1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
176.1,12LG,3,2881.0,1.31,21.43163,5.08,80.3,7,3,0.3,0.3,0.3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
150.0,13SM,4,2897.7,1.22,23.56796,5.03,77.9,7,2,0.1,0.3,0.1,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
252.7,5LG,5,2787.6,1.5,16.546894,4.97,79.6,6,3,0.3,0.5,0.3,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
207.6,5LG,3,2793.6,1.44,19.377573,5.04,80.1,7,4,0.3,0.4,0.3,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
176.1,4LG,3,2801.2,1.42,22.587757,5.0,79.2,8,3,0.3,0.3,0.3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
176.1,6LG,5,2891.0,1.0,16.41681,5.0,82.8,8,4,0.1,0.3,0.3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
145.0,6LG,3,2886.9,1.07,21.303331,5.12,83.6,7,3,0.1,0.3,0.3,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
121.1,14SM,3,2889.7,0.94,22.430372,5.09,82.0,4,3,0.0,0.1,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215.3,5SM,5,2814.9,1.28,16.735123,5.03,82.1,6,3,0.3,0.4,0.3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
176.1,12LG,3,2834.5,1.32,21.246677,5.08,82.8,8,4,0.3,0.3,0.3,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
149.0,4LG,3,2749.5,1.23,22.697214,5.03,81.9,6,3,0.1,0.3,0.3,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
252.7,5LG,5,2812.8,1.55,17.253027,4.95,81.3,6,3,0.3,0.4,0.4,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
207.6,5LG,3,2788.0,1.49,20.010212,5.0,82.0,8,3,0.3,0.3,0.3,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
176.1,4LG,3,2833.3,1.56,25.09908,5.0,81.2,8,3,0.3,0.3,0.3,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
176.1,2SM,5,2811.1,1.03,16.441982,5.02,86.3,8,3,0.3,0.3,0.3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
140.3,3LG,3,2854.2,1.02,20.75042,4.97,86.7,4,3,0.0,0.4,0.3,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
120.0,4LG,3,2859.1,1.01,24.06409,5.06,82.6,7,3,0.3,0.3,0.3,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
215.3,5SM,5,2790.9,1.31,16.981323,4.94,85.4,8,4,0.1,0.4,0.3,False,False,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False
176.1,1SM,3,2754.6,1.36,21.273458,5.08,84.8,8,4,0.3,0.3,0.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
150.0,14SM,3,2799.6,1.28,23.88992,5.07,84.2,8,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False
265.0,6LG,5,2716.4,1.6,16.400906,5.01,85.7,4,4,0.3,0.4,0.4,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
207.6,4SM,4,2744.6,1.48,19.566513,5.02,83.1,6,4,0.3,0.4,0.4,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False
176.1,4LG,3,2746.9,1.5,23.397785,5.05,82.4,8,3,0.3,0.4,0.3,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
176.1,1SM,5,2875.1,1.04,16.97958,5.03,80.6,8,3,0.3,0.3,0.3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
145.0,6LG,3,2806.8,1.005,19.454027,5.11,81.9,6,3,0.1,0.1,0.3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119.0,4LG,3,2876.1,1.02,24.652287,5.08,78.4,9,3,0.3,0.3,0.3,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
215.3,12LG,5,2777.5,1.3,16.770784,5.06,80.6,3,3,0.4,0.4,0.4,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
176.1,12LG,3,2881.0,1.31,21.43163,5.08,80.3,6,3,0.4,0.1,0.3,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False
150.0,13SM,4,2912.0,1.255,24.363733,5.12,78.0,7,3,0.3,0.3,0.3,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
252.7,5LG,5,2800.0,1.51,16.731302,5.04,80.4,7,3,0.1,0.4,0.3,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
207.6,5LG,3,2793.0,1.46,19.642485,5.05,80.2,7,3,0.1,0.4,0.3,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
176.1,4LG,3,2801.2,1.42,22.587757,5.0,79.2,6,3,0.3,0.3,0.3,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False
176.1,6LG,5,2893.9,1.01,16.597609,5.1,82.2,8,4,0.3,0.3,0.3,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
145.0,6LG,3,2867.1,1.07,21.15722,5.12,84.2,5,4,0.1,0.1,0.3,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False
121.1,14SM,3,2889.7,0.94,22.430372,5.09,82.0,9,3,0.3,0.3,0.3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215.3,5SM,5,2831.4,1.235,16.241426,5.03,82.5,8,3,0.3,0.3,0.3,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
176.1,12LG,3,2831.1,1.31,21.060427,5.1,82.5,6,4,0.3,0.3,0.4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
149.0,4LG,3,2860.6,1.245,23.902328,5.08,81.4,8,3,0.3,0.3,0.3,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
252.7,5LG,5,2812.8,1.55,17.253027,4.95,81.3,6,4,0.4,0.3,0.3,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False
207.6,5LG,3,2790.0,1.495,20.091763,5.06,82.1,7,3,0.3,0.3,0.4,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
176.1,4LG,3,2833.3,1.56,25.09908,5.0,81.2,5,4,0.3,0.3,0.3,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
176.1,2SM,5,2811.1,1.03,16.441982,5.02,86.3,7,4,0.3,0.3,0.3,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
140.3,3LG,3,2854.2,1.02,20.75042,4.97,86.7,7,3,0.3,0.3,0.3,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False
120.0,4LG,3,2867.4,1.025,24.492374,5.13,82.5,4,4,0.0,0.3,0.3,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False
215.3,5SM,5,2751.3,1.32,16.868166,5.04,84.8,7,4,0.3,0.1,0.3,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False
176.1,1SM,3,2754.6,1.36,21.273458,5.08,84.8,5,3,0.4,0.3,0.3,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False
150.0,14SM,3,2832.0,1.21,22.8448,5.12,84.5,7,3,0.3,0.3,0.3,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
265.0,6LG,5,2784.8,1.57,16.498627,5.02,84.8,6,4,0.4,0.3,0.3,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False
207.6,4SM,4,2729.9,1.51,19.856209,5.07,84.7,7,3,0.4,0.3,0.4,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False
176.1,4LG,3,2790.1,1.48,23.448881,5.04,83.6,8,4,0.3,0.4,0.1,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
176.1,1SM,5,2879.2,1.03,16.840296,4.98,80.2,5,3,0.1,0.3,0.3,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False
145.0,6LG,3,2906.3,1.0,20.043447,5.08,84.1,7,3,0.1,0.4,0.3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
119.0,4LG,3,2938.7,0.94,23.21326,5.03,79.5,6,2,0.1,0.3,0.4,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False
215.3,12LG,5,2791.8,1.31,16.9868,4.97,79.2,5,3,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
176.1,12LG,3,2820.6,1.3,20.822147,5.05,80.7,4,3,0.3,0.5,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
150.0,13SM,4,2844.5,1.295,24.557516,5.0,78.5,8,3,0.3,0.3,0.3,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
252.7,5LG,5,2786.9,1.51,16.653023,5.08,80.2,7,3,0.1,0.3,0.3,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
207.6,5LG,3,2750.3,1.46,19.342186,5.1,79.8,4,3,0.3,0.1,0.3,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False
176.1,4LG,3,2795.0,1.47,23.331347,5.02,78.7,8,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False
176.1,6LG,5,2868.5,1.02,16.61482,5.08,83.3,3,3,0.0,0.1,0.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
145.0,6LG,3,2887.2,1.02,20.30996,5.15,83.2,6,3,0.1,0.3,0.1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
121.1,14SM,3,2904.2,0.95,22.782742,5.03,81.5,5,4,0.0,0.3,0.3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
215.3,5SM,5,2836.4,1.26,16.59946,5.02,82.6,3,3,0.4,0.5,0.3,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
176.1,12LG,3,2818.6,1.32,21.127495,5.09,81.9,4,3,0.1,0.1,0.3,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
149.0,4LG,3,2857.7,1.295,24.837057,5.04,82.0,3,3,0.4,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
252.7,5LG,5,2803.7,1.57,17.41911,4.97,81.8,4,3,0.3,0.5,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
207.6,5LG,3,2772.3,1.52,20.298151,5.01,82.6,5,3,0.3,0.4,0.3,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
176.1,4LG,3,2816.2,1.4,22.38887,5.01,80.3,6,3,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
176.1,2SM,5,2832.0,1.01,16.24259,4.99,86.7,5,4,0.1,0.3,0.3,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
140.3,3LG,3,2814.8,1.03,20.664604,5.02,85.4,5,3,0.1,0.4,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
120.0,4LG,3,2827.2,1.055,24.8558,5.07,82.6,6,3,0.1,0.3,0.3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
215.3,5SM,5,2766.6,1.35,17.34747,5.04,85.3,6,3,0.3,0.4,0.3,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
176.1,1SM,3,2793.2,1.32,20.937103,4.98,84.1,6,4,0.1,0.4,0.3,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
150.0,14SM,3,2812.4,1.185,22.21796,5.06,84.5,5,3,0.3,0.4,0.3,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False
265.0,6LG,5,2735.5,1.6,16.516226,5.04,84.8,3,3,0.4,0.5,0.3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
207.6,4SM,4,2753.7,1.51,20.029322,5.04,84.2,6,3,0.3,0.4,0.4,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
176.1,4LG,3,2798.3,1.51,23.994509,5.06,83.7,7,3,0.3,0.4,0.3,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False
176.1,1SM,5,2879.2,1.03,16.840296,4.98,80.2,7,5,0.1,0.3,0.1,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False
